player,match_id,set_no,game_no,point_no,elapsed_time,p1_score,p2_score,y,if_score,if_nscore,if_server,if_win_game,if_win_set,game_point,break_point,break_fail,broken,rally_count,speed_mph,net_pt,serve_width,serve_depth,return_depth,weighted_sum_if_score,weighted_sum_if_nscore,weighted_sum_if_win_game,weighted_sum_if_win_set,weighted_sum_game_point,weighted_sum_break_point,weighted_sum_break_fail,weighted_sum_broken,weighted_sum_rally_count
Frances Tiafoe,2023-wimbledon-1303,1,1,1,00:00:00,0,0,1,1,0,0,0,0,0,0,0,0,2,99.0,0,BC,NCTL,ND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frances Tiafoe,2023-wimbledon-1303,1,1,2,00:00:33,15,0,0,0,1,0,0,0,0,0,0,0,1,103.0,0,B,NCTL,D,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Frances Tiafoe,2023-wimbledon-1303,1,1,3,00:01:04,15,15,0,0,1,0,0,0,0,0,0,0,7,115.0,0,BW,NCTL,ND,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8
Frances Tiafoe,2023-wimbledon-1303,1,1,4,00:01:36,15,30,0,0,1,0,0,0,0,0,0,0,1,126.0,0,C,NCTL,ND,0.81,1.9,0.0,0.0,0.0,0.0,0.0,0.0,9.52
Frances Tiafoe,2023-wimbledon-1303,1,1,5,00:01:56,15,40,0,0,1,0,0,0,0,0,0,0,1,121.0,0,W,CTL,,0.7290000000000001,2.71,0.0,0.0,0.0,0.0,0.0,0.0,9.568
Frances Tiafoe,2023-wimbledon-1303,1,2,6,00:02:48,0,0,1,1,0,1,0,0,0,0,0,0,5,130.0,0,C,NCTL,D,0.6561,3.439,0.0,0.0,0.0,0.0,0.0,0.0,9.6112
Frances Tiafoe,2023-wimbledon-1303,1,2,7,00:03:09,15,0,1,1,0,1,0,0,0,0,0,0,1,123.0,0,C,CTL,D,1.59049,3.0951,0.0,0.0,0.0,0.0,0.0,0.0,13.65008
Frances Tiafoe,2023-wimbledon-1303,1,2,8,00:03:31,30,0,1,1,0,1,0,0,0,0,0,0,1,131.0,0,C,CTL,,2.431441,2.78559,0.0,0.0,0.0,0.0,0.0,0.0,13.285072
Frances Tiafoe,2023-wimbledon-1303,1,2,9,00:03:49,40,0,1,1,0,1,1,0,1,0,0,0,5,87.0,0,W,CTL,ND,3.1882969,2.5070310000000005,0.0,0.0,0.0,0.0,0.0,0.0,12.956564800000002
Frances Tiafoe,2023-wimbledon-1303,1,3,10,00:04:55,0,0,0,0,1,0,0,0,0,0,0,0,1,132.0,0,C,NCTL,D,3.8694672100000003,2.2563279,1.0,0.0,1.0,0.0,0.0,0.0,16.66090832
Frances Tiafoe,2023-wimbledon-1303,1,3,11,00:05:29,0,15,0,0,1,0,0,0,0,0,0,0,15,104.0,0,B,NCTL,ND,3.482520489,3.0306951100000004,0.9,0.0,0.9,0.0,0.0,0.0,15.994817488000002
